Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens,Loan Status
-0.35301559818995265,-1.6118801888587946,-0.2611624421591992,-0.30421868102139504,-0.8343145759984982,1.117818816508468,-0.3541843043004386,-0.6799966124189387,0.011302412059083541,-0.012714883025652735,-0.33538153488976785,-0.11354197467631692,1
-0.35991660162557937,-1.6118801888587946,-0.2747310417690845,0.46055524754226973,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,0.12008343833857672,-0.38019443891696447,-0.05857588948083482,-0.33538153488976785,-0.11354197467631692,1
-0.36822133976205373,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,1.0642208928209735,1.117818816508468,-0.3541843043004386,-1.163418624830493,-0.45949389137889135,-0.06585728854898508,-0.33538153488976785,-0.11354197467631692,0
-0.3529740675775015,-1.6118801888587946,-0.2513628979965043,0.12184340924009265,-0.8343145759984982,-0.9785369400431766,0.5250776596051238,0.4804690319280149,0.17980112123933076,0.060865294512750745,-0.33538153488976785,-0.11354197467631692,0
-0.3665414264884062,0.6203935049961723,-0.2558857645331327,-0.7313360092260154,0.747798314684395,1.117818816508468,-0.3541843043004386,-1.2665263898175199,-0.5036894460949334,-0.045492986506493485,-0.33538153488976785,-0.11354197467631692,1
-0.35348627846439856,-1.6118801888587946,1.7139679799540131e-16,-2.394656233017071e-16,1.3806434709575524,-0.9785369400431766,0.5250776596051238,0.34351220651161574,-0.40544904161184564,-0.01858460904923909,-0.33538153488976785,-0.11354197467631692,0
2.7762444096949888,0.6203935049961723,-0.28226915266346525,0.12309406161713872,0.747798314684395,1.117818816508468,-0.3541843043004386,-0.3791628927799314,-0.4354010004079747,-0.07006344447916342,-0.33538153488976785,-0.11354197467631692,1
-0.3530972750611065,-1.6118801888587946,4.676300193660172,-0.46236758238754744,-0.8343145759984982,-0.9785369400431766,3.1628635513218106,-0.8243506045681744,0.07211549534835741,0.0003181653244382022,-0.33538153488976785,-0.11354197467631692,0
-0.36832308976255895,0.6203935049961723,-0.24759384254931394,-0.4431974264206383,-0.8343145759984982,0.0696409382326457,-0.3541843043004386,-0.5607992294961428,0.25596900296709235,0.009982090646239073,-0.33538153488976785,-0.11354197467631692,1
-0.3673401986012159,0.6203935049961723,-0.258901008890885,-0.869083643691604,0.43137573654781636,1.117818816508468,-0.3541843043004386,-0.885790784794287,0.10838110481820679,0.013584743230228374,-0.33538153488976785,-0.11354197467631692,0
-0.3575389740627531,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,0.059688849190734354,0.5033125817607587,-0.0013873876104438412,-0.33538153488976785,-0.11354197467631692,1
-0.36864564418592927,0.6203935049961723,-0.31166778515155,-0.8379345829258005,2.0134886272307098,-0.9785369400431766,0.964708641557905,-0.996498592395009,-0.5371265400629561,-0.04949185215689384,2.5131066060344254,-0.11354197467631692,1
-0.3495920913702325,-1.6118801888587946,-0.3199597071353688,-0.2287691680874133,-0.8343145759984982,1.117818816508468,-0.3541843043004386,0.8878125890176746,0.34552182412314103,-0.010190664682027312,-0.33538153488976785,-0.11354197467631692,0
-0.3526999655353242,-1.6118801888587946,4.713990748132075,0.16723818223818632,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-0.1250686549232983,1.0202237897195865,0.11382402510463425,-0.33538153488976785,-0.11354197467631692,0
-0.36174810163467347,0.6203935049961723,-0.25513195344369466,-0.25069466757250203,2.0134886272307098,-0.9785369400431766,3.1628635513218106,-0.7096477026982412,-0.3365544854602098,-0.020416110508543195,-0.33538153488976785,-0.11354197467631692,0
2.7762444096949888,0.6203935049961723,-0.24759384254931394,0.1590503174572129,2.0134886272307098,0.0696409382326457,-0.3541843043004386,0.7281180591081471,0.276879813998454,-0.0010436530958753062,-0.33538153488976785,-0.11354197467631692,1
-0.3655107751227444,0.6203935049961723,-0.26945436414301804,-0.16600205191441425,0.43137573654781636,1.117818816508468,-0.3541843043004386,-0.6010466830910487,0.08979371723477424,-0.029366327525285733,-0.33538153488976785,-0.11354197467631692,0
-0.3621737904122974,0.6203935049961723,4.774295635287121,0.06462606299023547,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,0.5245711272592299,0.8242480728073086,0.00903222885788938,-0.33538153488976785,-0.11354197467631692,0
-0.3476671474831234,-1.6118801888587946,-0.2687005530535799,-0.1187703832375342,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,0.6695181412140518,1.1036144878180842,0.2531965630880106,-0.33538153488976785,-0.11354197467631692,0
-0.35272349954904647,-1.6118801888587946,-0.2928225079155982,2.487608711969843,-0.5178919978619196,-0.9785369400431766,0.5250776596051238,-0.32955193699156166,-0.20689735522468983,0.010412414771347772,5.361594746958618,3.7599012351104215,0
-0.3672114537026175,0.6203935049961723,-0.28528439702121755,-0.6263593753277118,-0.8343145759984982,-0.9785369400431766,3.1628635513218106,0.14135419415472908,0.4482070386805279,-0.02304266202826154,-0.33538153488976785,-0.11354197467631692,1
-0.3651709162775194,0.6203935049961723,-0.2815153415740272,-0.8316031552670048,0.43137573654781636,1.117818816508468,-0.3541843043004386,-0.6320554811884033,-0.4238849015791089,-0.05271403524002484,-0.33538153488976785,-0.11354197467631692,1
-0.36516607103940013,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,2.0134886272307098,1.117818816508468,1.4043396235106862,-0.4337677164048153,0.6645884745702698,-0.01383005225230638,-0.33538153488976785,-0.11354197467631692,0
-0.3632653533428875,0.6203935049961723,-0.2558857645331327,-0.06800171330682075,1.3806434709575524,1.117818816508468,-0.3541843043004386,-1.144519956236685,-0.34574716084114654,-0.06114733852111852,2.5131066060344254,-0.11354197467631692,1
-0.3665172002978097,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-1.244272466271054,-0.351606228666359,-0.05548227884971801,2.5131066060344254,-0.11354197467631692,0
-0.3657828006342992,0.6203935049961723,-0.2867920192000937,-0.5848338081211044,-0.8343145759984982,0.0696409382326457,-0.3541843043004386,-0.09855433787880613,0.4748758991263224,0.025353058480914473,-0.33538153488976785,-0.11354197467631692,1
-0.3577175556962929,-1.6118801888587946,-0.26342387542751344,0.014248221927348937,-1.1507371541350768,-0.9785369400431766,-0.3541843043004386,0.5981214369888893,-0.23932426508491725,-0.00563027852691194,-0.33538153488976785,-0.11354197467631692,0
-0.3679818465635856,0.6203935049961723,-0.26643911978526574,-0.5731480249730803,0.43137573654781636,-0.9785369400431766,0.5250776596051238,-0.4501070277324099,-0.17063174575484044,-0.05865985516378286,-0.33538153488976785,-0.11354197467631692,1
-0.35898770026042276,-1.6118801888587946,-0.2996068077205409,-0.3669662557510028,0.747798314684395,1.117818816508468,1.8439706054634672,0.4124744001664774,-0.5602597561314673,-0.0408014039717718,2.5131066060344254,-0.11354197467631692,0
-0.3652249060737059,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-1.181006403117216,-0.4046914035309992,-0.06376339433046836,2.5131066060344254,-0.11354197467631692,1
-0.36121581761842503,0.6203935049961723,4.502923643089415,-0.0484211870286934,0.43137573654781636,-0.9785369400431766,3.1628635513218106,0.5510854443037221,-0.4874759911648197,-0.05845781273918914,-0.33538153488976785,-0.11354197467631692,0
-0.3597442495839072,0.6203935049961723,-0.25513195344369466,-0.25784683585373414,-0.5178919978619196,1.117818816508468,-0.3541843043004386,-0.9816262297443905,-0.4738890149149736,-0.034147123598139706,-0.33538153488976785,-0.11354197467631692,1
2.7762444096949888,0.6203935049961723,-0.26643911978526574,1.0226844081376902,0.747798314684395,1.117818816508468,-0.3541843043004386,-0.7523452727004368,-0.04158072598399764,-0.04629853227727623,-0.33538153488976785,-0.11354197467631692,1
-0.36434999450473576,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,1.0642208928209735,0.0696409382326457,-0.3541843043004386,-0.6166057025691878,-0.44040141174156117,-0.05339888034156979,2.5131066060344254,-0.11354197467631692,1
-0.3649272700178062,0.6203935049961723,-0.2913148857367221,-0.9372246567972228,2.0134886272307098,1.117818816508468,-0.3541843043004386,-0.7021100834325027,-0.07395712663883532,-0.015693040842715996,-0.33538153488976785,-0.11354197467631692,0
-0.3588229621643667,-1.6118801888587946,-0.2943301300944744,-0.13401270908278304,0.1149531584112377,0.0696409382326457,-0.3541843043004386,1.3015857509468458,-0.22896987798001597,-0.03800167323097312,-0.33538153488976785,-0.11354197467631692,0
-0.35825468495066065,-1.6118801888587946,-0.3501121507128917,0.7766771772840524,-0.8343145759984982,1.117818816508468,-0.3541843043004386,1.6807295605971901,-0.5999599915678204,-0.05533796283215106,-0.33538153488976785,-0.11354197467631692,0
-0.36656565267900265,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-1.1507371541350768,1.117818816508468,-0.3541843043004386,-0.9498683514715586,-0.36074839484190596,-0.0593840591792097,-0.33538153488976785,-0.11354197467631692,0
-0.3672010710495047,0.6203935049961723,-0.2769924750373987,-1.0006170991587449,2.0134886272307098,1.117818816508468,-0.3541843043004386,-0.6570872437189302,-0.7832578979272681,-0.09073999390511803,2.5131066060344254,-0.11354197467631692,1
-0.3682331067689149,0.6203935049961723,-0.26643911978526574,-0.8953082607227885,0.747798314684395,-0.9785369400431766,-0.3541843043004386,-1.1835969720574075,-0.48131386810726867,-0.0735952510181653,-0.33538153488976785,-0.11354197467631692,0
-0.35760749957329746,0.6203935049961723,-0.2687005530535799,0.5283835975536271,1.0642208928209735,1.117818816508468,-0.3541843043004386,0.9174012559490206,0.33395521608888545,-0.004756510638733909,-0.33538153488976785,-0.11354197467631692,1
-0.36440052341655127,0.6203935049961723,-0.258901008890885,-0.12983084019703528,-0.5178919978619196,-0.9785369400431766,-0.3541843043004386,-1.3372832547261293,-0.623648808895619,-0.06948093255371139,2.5131066060344254,-0.11354197467631692,1
-0.36774789078011105,0.6203935049961723,-0.2619162532486373,-0.2180995399957391,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-0.5673380751945784,-0.1394675660293571,-0.028461072506002185,-0.33538153488976785,-0.11354197467631692,1
-0.3646857002887156,0.6203935049961723,-0.2815153415740272,-0.6799615545501703,-0.5178919978619196,1.117818816508468,-0.3541843043004386,-1.227137257257015,-0.4564633390555056,-0.07170602315183443,-0.33538153488976785,-0.11354197467631692,1
-0.36727374962129417,-1.6118801888587946,-0.2928225079155982,-0.48921752560725495,0.747798314684395,1.117818816508468,-0.3541843043004386,-0.33415565890334803,0.04372932191931097,-0.02297968776605051,-0.33538153488976785,-0.11354197467631692,0
-0.35939746896994046,-1.6118801888587946,-0.2724696085007703,-0.45845929370927846,-0.8343145759984982,-0.9785369400431766,3.1628635513218106,0.16142330052272014,0.37355443311445913,-0.007619215641743615,-0.33538153488976785,-0.11354197467631692,0
-0.3647030047105702,0.6203935049961723,-0.26493149760638957,-0.8408657994345022,2.0134886272307098,-0.9785369400431766,-0.3541843043004386,-0.49253929850579053,-0.2543254990856767,-0.02771587706983834,-0.33538153488976785,-0.11354197467631692,0
-0.3650740115151335,0.6203935049961723,-0.2536243312648185,-0.9194419433110991,-0.20146941972534096,1.117818816508468,-0.3541843043004386,-0.8111636723123795,-0.5586939707643847,-0.06262723368307771,-0.33538153488976785,-0.11354197467631692,1
-0.3642703941642044,0.6203935049961723,-0.2724696085007703,-0.9890094817842862,-0.5178919978619196,0.0696409382326457,-0.3541843043004386,-0.958279897608687,-0.5521782832691052,-0.07556319671225997,-0.33538153488976785,-0.11354197467631692,0
-0.34912971721827674,-1.6118801888587946,-0.3388049843713206,0.05884179574639746,2.0134886272307098,1.117818816508468,-0.3541843043004386,0.7887935533217932,-0.2709935368642982,-0.050297397927676596,-0.33538153488976785,-0.11354197467631692,0
-0.36758869009904843,0.6203935049961723,-0.25814719780144696,-0.7327234517068009,0.1149531584112377,1.117818816508468,-0.3541843043004386,-0.7237709851733827,-0.6807242109860504,-0.07971162623541153,-0.33538153488976785,-0.11354197467631692,1
-0.36366889246053746,-1.6118801888587946,-0.25814719780144696,-0.5218321946274093,0.43137573654781636,1.117818816508468,-0.3541843043004386,-1.0165208812520328,-0.33847383526502073,-0.05090352520145775,-0.33538153488976785,-0.11354197467631692,0
-0.35698384820965656,-1.6118801888587946,1.7139679799540131e-16,-2.394656233017071e-16,1.3806434709575524,1.117818816508468,-0.3541843043004386,-0.005762031141578643,-0.2934701332627425,-0.06066453584416729,-0.33538153488976785,-0.11354197467631692,0
-0.3530349791424298,-1.6118801888587946,1.7139679799540131e-16,-2.394656233017071e-16,2.0134886272307098,-0.9785369400431766,-0.3541843043004386,-0.06283257701074121,-0.06506750649023714,0.03403825881085226,-0.33538153488976785,-0.11354197467631692,1
-0.36931082616202127,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-0.8343145759984982,0.0696409382326457,3.1628635513218106,-0.5969891654738808,-0.7832578979272681,-0.09073999390511803,-0.33538153488976785,-0.11354197467631692,0
-0.36321551660794615,0.6203935049961723,-0.25211670908594236,-0.8417451643871127,-0.20146941972534096,1.117818816508468,-0.3541843043004386,-1.0957205039717486,-0.4622718976753283,-0.05159624208577907,-0.33538153488976785,-0.11354197467631692,0
-0.35586321385035063,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,0.43137573654781636,-0.9785369400431766,-0.3541843043004386,1.42064268133674,0.8122268819245452,0.0015592830755139047,-0.33538153488976785,-0.11354197467631692,0
-0.36354983803817764,-1.6118801888587946,4.4200044232512266,0.3114540344663099,0.747798314684395,1.117818816508468,-1.6730772501587823,-0.29525030728950535,-0.0924940050168781,-0.02778409918723362,-0.33538153488976785,-0.11354197467631692,0
-0.3594659944804848,0.6203935049961723,-0.2491014647281901,0.46841090778559025,2.0134886272307098,-0.9785369400431766,-0.3541843043004386,-0.21194634944165452,-0.35499034542747304,-0.04779154707719605,-0.33538153488976785,-0.11354197467631692,1
-0.36199728530938013,-1.6118801888587946,-0.25513195344369466,-0.8785417022930148,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-0.7316831445268597,-0.06410783158783165,-0.014958341116920654,-0.33538153488976785,-0.11354197467631692,0
-0.36155567646365,0.6203935049961723,-0.24985527581762815,0.2141767292641962,0.747798314684395,-0.9785369400431766,-0.3541843043004386,1.6427605592026941,0.061609580627286845,0.040666299908563096,-0.33538153488976785,-0.11354197467631692,1
-0.3632508176285296,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,1.697066049094131,-0.9785369400431766,-0.3541843043004386,-0.22621008444969792,-0.7097164948797741,-0.07329612327266291,-0.33538153488976785,-0.11354197467631692,1
-0.35641280228845373,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-0.20146941972534096,-0.9785369400431766,-0.3541843043004386,0.5485104812005196,-0.5477334731948061,-0.05675488373189922,-0.33538153488976785,-0.11354197467631692,1
2.7762444096949888,0.6203935049961723,-0.2611624421591992,-0.84039680479311,2.0134886272307098,1.117818816508468,-0.3541843043004386,-0.9595439704048048,-0.4395427552499352,-0.04988019344052853,-0.33538153488976785,-0.11354197467631692,1
-0.36590946900227506,0.6203935049961723,-0.25060908690706624,-0.8381690802464966,0.1149531584112377,1.117818816508468,0.5250776596051238,-1.3564628283857412,-0.6250125574411426,-0.060953167879301176,-0.33538153488976785,-0.11354197467631692,1
-0.3557995335779256,-1.6118801888587946,1.7139679799540131e-16,-2.394656233017071e-16,-0.8343145759984982,0.0696409382326457,-0.3541843043004386,0.13601699790445465,0.809297348011939,-0.0019725234634879883,-0.33538153488976785,-0.11354197467631692,0
-0.359407159446179,-1.6118801888587946,-0.258901008890885,-0.599040437466612,-0.5178919978619196,0.0696409382326457,-0.3541843043004386,-0.7764250791746282,0.04559816251873218,0.03974005346854254,-0.33538153488976785,-0.11354197467631692,1
-0.36321205572357523,0.6203935049961723,-0.24684003145987587,0.21474343112254518,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-1.3238934465894758,-0.06824958642979216,0.03778522741240851,-0.33538153488976785,-0.11354197467631692,1
-0.362800210483435,0.6203935049961723,-0.2807615304845891,-0.8356482340490132,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-0.967346888899358,-0.25361837021022,-0.060538587319745235,-0.33538153488976785,-0.11354197467631692,1
-0.36157436523925296,0.6203935049961723,-0.25513195344369466,0.6077609406092691,-0.5178919978619196,1.117818816508468,-0.3541843043004386,0.7875762980366429,0.003271448402111327,-0.008695025954515366,-0.33538153488976785,-0.11354197467631692,1
-0.36318921388672715,-1.6118801888587946,3.7868031081232467,-0.5986691500421765,2.0134886272307098,-0.9785369400431766,3.1628635513218106,-0.12756558884155517,-0.4423207615463721,-0.05215251473530983,-0.33538153488976785,-0.11354197467631692,0
-0.36314145368240835,-1.6118801888587946,4.382313868779323,-0.15636812032248132,0.43137573654781636,1.117818816508468,-0.3541843043004386,-0.15756000753461802,-0.42004620196948694,-0.011463269564208529,-0.33538153488976785,-0.11354197467631692,0
-0.3574925982121827,0.6203935049961723,-0.2671929308747038,0.2714136169574447,0.43137573654781636,-0.9785369400431766,-0.3541843043004386,1.6974278061755346,0.06166008983267661,-0.044243996972641406,-0.33538153488976785,-0.11354197467631692,1
-0.3664542122022588,0.6203935049961723,-0.2815153415740272,-0.704212485798829,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-0.3019608171948212,-0.17295516920276952,-0.04049440444349303,-0.33538153488976785,-0.11354197467631692,1
-0.36313176320616974,0.6203935049961723,-0.2543781423542566,0.0008427917608864978,1.3806434709575524,-0.9785369400431766,-0.3541843043004386,-0.21461494756679175,0.18414491290285032,-0.025808281710362577,-0.33538153488976785,-0.11354197467631692,1
-0.36827532955824016,0.6203935049961723,-0.2671929308747038,1.0368519545964152,0.747798314684395,-0.9785369400431766,-0.3541843043004386,0.2631733576916949,-0.16340892938410442,-0.057780839420420574,-0.33538153488976785,-0.11354197467631692,0
-0.3500869978352749,0.6203935049961723,-0.280007719395151,-0.16094081807605598,2.0134886272307098,-0.9785369400431766,-0.3541843043004386,0.7406807578843779,0.4119919384160683,-0.012830335839706289,-0.33538153488976785,-0.11354197467631692,1
-0.3536011798255133,-1.6118801888587946,-0.2671929308747038,0.5710621099203238,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,-0.6027633251598503,0.13661575063108394,0.0027741615506683445,-0.33538153488976785,-0.11354197467631692,0
-0.3578345335880302,0.6203935049961723,-0.2717157974113322,-0.9263205313848524,0.1149531584112377,0.0696409382326457,-0.3541843043004386,-1.3910609689905904,-0.21437271762237464,0.022923301530605594,-0.33538153488976785,-0.11354197467631692,1
-0.360666229180322,0.6203935049961723,-0.2543781423542566,0.001937112590801799,1.3806434709575524,1.117818816508468,-0.3541843043004386,0.47602136838611936,0.5233142270951046,0.017171652248664918,-0.33538153488976785,-0.11354197467631692,0
-0.3601678618309086,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,-1.1507371541350768,1.117818816508468,-0.3541843043004386,0.31292476601296676,0.05777088101766491,0.06256035173726428,-0.33538153488976785,-0.11354197467631692,1
-0.3634536254526659,0.6203935049961723,-0.3018682409888551,0.5032533013523578,1.697066049094131,-0.9785369400431766,3.1628635513218106,1.6785135317447368,-0.5681897013776599,-0.0733643453900582,-0.33538153488976785,-0.11354197467631692,1
-0.3618090131996018,0.6203935049961723,-0.24985527581762815,0.07844186346791616,1.697066049094131,0.0696409382326457,-0.3541843043004386,0.1453648942609296,0.008978988611154473,0.011131370931590357,-0.33538153488976785,7.63334444489716,0
2.7762444096949888,0.6203935049961723,-0.27096198632189417,-0.8375828369447563,-0.8343145759984982,1.117818816508468,-0.3541843043004386,-0.6796844956791567,-0.3900437339679681,-0.05545866350138887,2.5131066060344254,-0.11354197467631692,1
-0.36728274792065857,-1.6118801888587946,-0.31619065168817845,-0.26077805236243584,-0.8343145759984982,1.117818816508468,-0.3541843043004386,-0.1623353936532846,-0.4297944786097111,-0.0661590402220796,2.5131066060344254,-0.11354197467631692,0
-0.3645964094719457,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,1.3806434709575524,1.117818816508468,-0.3541843043004386,-0.8002551922569939,-0.5765742294723605,-0.06714563699671906,2.5131066060344254,-0.11354197467631692,0
2.7762444096949888,-1.6118801888587946,-0.2687005530535799,-0.5384424215100522,-0.8343145759984982,1.117818816508468,-0.3541843043004386,0.06822524202377567,-0.03622675021268283,-0.008868205175595697,-0.33538153488976785,-0.11354197467631692,1
-0.3617280285053221,-1.6118801888587946,1.7139679799540131e-16,-2.394656233017071e-16,-0.8343145759984982,0.0696409382326457,-1.233446268206001,-0.9799095876755888,-0.3916095193350507,-0.04988281736812065,-0.33538153488976785,-0.11354197467631692,0
2.7762444096949888,0.6203935049961723,-0.2777462861268368,0.37896972138340573,1.0642208928209735,-0.9785369400431766,0.964708641557905,-0.33840044656438506,-0.4968707033673155,-0.06987452169253032,2.5131066060344254,-0.11354197467631692,1
2.7762444096949888,0.6203935049961723,-0.24759384254931394,-0.5387355431609223,-0.8343145759984982,-0.9785369400431766,0.5250776596051238,-1.4207432709438712,-0.6144561335146822,0.02939653090038098,-0.33538153488976785,-0.11354197467631692,1
-0.3629753312326039,0.6203935049961723,-0.2543781423542566,-0.5233173443251514,-0.8343145759984982,1.117818816508468,-0.3541843043004386,-1.0239024421478802,-0.17330873364049787,-0.017899763947694148,2.5131066060344254,-0.11354197467631692,1
-0.3549709978595259,-1.6118801888587946,4.276780316257994,-0.16789757192337468,-1.1507371541350768,1.117818816508468,1.4043396235106862,-0.5109697919899255,0.16399173995233512,0.021354192830514113,-0.33538153488976785,-0.11354197467631692,0
-0.3666030302302087,-1.6118801888587946,1.7139679799540131e-16,-2.394656233017071e-16,-0.5178919978619196,1.117818816508468,3.1628635513218106,-1.2819449567627572,-0.7629026881551938,-0.08686707677913973,-0.33538153488976785,-0.11354197467631692,0
-0.3630293210287903,0.6203935049961723,4.623533417399506,-0.8259752195702976,2.0134886272307098,1.117818816508468,-0.3541843043004386,-1.0960014090375525,-0.28523713278421126,-0.05605954291998577,2.5131066060344254,-0.11354197467631692,0
-0.36576065097432525,0.6203935049961723,1.7139679799540131e-16,-2.394656233017071e-16,0.1149531584112377,-0.9785369400431766,-0.3541843043004386,-0.4723609512788758,-0.5556634184409989,-0.07784601371740979,-0.33538153488976785,-0.11354197467631692,1
-0.36590670029477834,0.6203935049961723,-0.27096198632189417,-0.4125759846264012,-0.8343145759984982,-0.9785369400431766,-0.3541843043004386,0.49587199303626295,-0.4566148666716749,-0.06148320125291067,2.5131066060344254,-0.11354197467631692,1
-0.35584037201350255,-1.6118801888587946,-0.30789872970435966,0.27833128791798073,0.43137573654781636,1.117818816508468,-0.3541843043004386,1.9137403126815404,0.30349816523885875,-0.00558829568543792,-0.33538153488976785,-0.11354197467631692,0
-0.3632265914379331,0.6203935049961723,-0.24759384254931394,-0.8656834325415099,0.1149531584112377,1.117818816508468,-0.3541843043004386,-0.4521513923779828,-0.6083950288679107,-0.02345986651540961,-0.33538153488976785,-0.11354197467631692,1
-0.36576964927368966,0.6203935049961723,-0.26342387542751344,-0.2192720265992198,-0.8343145759984982,1.117818816508468,0.964708641557905,-0.8840741427254855,-0.02011431369334864,-0.014349589915547372,-0.33538153488976785,-0.11354197467631692,1
-0.35642110841094393,-1.6118801888587946,4.631071528293887,-0.4581661720584083,-0.8343145759984982,1.117818816508468,-0.3541843043004386,0.0406341222270354,-0.3675166283641341,-0.03204798152443873,2.5131066060344254,3.7599012351104215,0
